transaction_id,order_date,customer_id,product_id,channel_id,quantity,unit_price_eur,discount_pct,total_amount_eur,payment_method,status,shipping_cost_eur,year,month,is_return
T0010517,2024-09-27 20:42:00,C00094,P00062,CH03,2,392.06,10,705.71,credit_card,completed,4.99,2024,9,False
T0010518,2025-02-13 09:34:00,C01751,P00014,CH03,3,77.57,20,186.17,apple_pay,completed,6.99,2025,2,False
T0010519,2025-02-10 12:37:00,C01152,P00114,CH01,1,65.45,0,65.45,credit_card,completed,4.99,2025,2,False
T0010520,2024-07-21 14:35:00,C01222,P00061,CH05,1,50.09,5,47.59,bank_transfer,completed,3.99,2024,7,False
T0010521,2024-08-22 07:29:00,C01374,P00044,CH04,2,464.18,20,742.69,credit_card,completed,0.0,2024,8,False
T0010522,2024-10-27 07:45:00,C01288,P00019,CH04,1,178.81,15,151.99,bank_transfer,completed,6.99,2024,10,False
T0010523,2024-10-16 19:15:00,C01870,P00008,CH02,2,83.27,0,166.54,bank_transfer,completed,4.99,2024,10,False
T0010524,2025-05-01 07:27:00,C01223,P00129,CH01,1,400.17,15,340.14,credit_card,completed,3.99,2025,5,False
T0010525,2025-06-16 22:44:00,C01468,P00145,CH02,2,419.27,15,712.76,bank_transfer,completed,0.0,2025,6,False
T0010526,2025-04-28 11:12:00,C01582,P00063,CH01,1,406.92,15,345.88,bank_transfer,completed,0.0,2025,4,False
T0010527,2025-04-06 08:27:00,C01706,P00076,CH01,1,152.77,0,152.77,paypal,completed,3.99,2025,4,False
T0010529,2025-06-28 18:35:00,C01309,P00089,CH03,2,377.97,5,718.14,bank_transfer,completed,4.99,2025,6,False
T0010530,2025-03-24 18:19:00,C01789,P00074,CH01,1,182.05,20,145.64,bank_transfer,completed,6.99,2025,3,False
T0010531,2025-02-04 09:44:00,C01475,P00049,CH01,1,417.03,0,417.03,credit_card,completed,0.0,2025,2,False
T0010533,2024-08-16 22:02:00,C00741,P00023,CH01,1,421.11,0,421.11,paypal,completed,3.99,2024,8,False
T0010534,2025-01-30 14:54:00,C00684,P00054,CH03,1,108.51,0,108.51,klarna,completed,3.99,2025,1,False
T0010535,2025-05-14 18:58:00,C01552,P00017,CH01,1,183.79,20,147.03,klarna,completed,4.99,2025,5,False
T0010536,2024-10-01 17:53:00,C00453,P00120,CH03,1,127.08,15,108.02,paypal,completed,0.0,2024,10,False
T0010537,2024-10-30 21:00:00,C01796,P00107,CH01,2,50.97,15,86.65,apple_pay,completed,6.99,2024,10,False
T0010538,2024-09-15 14:30:00,C00977,P00118,CH03,1,336.16,0,336.16,klarna,completed,4.99,2024,9,False
T0010540,2025-06-17 12:52:00,C01625,P00088,CH02,1,215.19,20,172.15,klarna,completed,0.0,2025,6,False
T0010541,2025-01-09 10:35:00,C00271,P00069,CH02,1,290.4,10,261.36,paypal,completed,3.99,2025,1,False
T0010542,2025-01-23 16:46:00,C00727,P00123,CH02,1,253.66,5,240.98,paypal,completed,4.99,2025,1,False
T0010543,2024-07-11 22:03:00,C01456,P00125,CH01,1,285.52,0,285.52,apple_pay,completed,0.0,2024,7,False
T0010544,2025-01-19 20:57:00,C01804,P00103,CH04,1,456.95,15,388.41,klarna,completed,0.0,2025,1,False
T0010546,2025-06-12 14:16:00,C01171,P00027,CH02,2,101.05,0,202.1,credit_card,returned,3.99,2025,6,True
T0010547,2024-08-02 20:28:00,C00186,P00141,CH01,1,65.67,0,65.67,credit_card,completed,4.99,2024,8,False
T0010548,2024-10-08 18:31:00,C01810,P00063,CH04,1,406.92,5,386.57,credit_card,completed,4.99,2024,10,False
T0010549,2025-02-11 17:28:00,C01652,P00049,CH03,1,417.03,15,354.48,klarna,completed,3.99,2025,2,False
T0010551,2025-06-05 11:18:00,C01785,P00118,CH02,1,336.16,0,336.16,credit_card,completed,0.0,2025,6,False
T0010552,2024-08-17 12:33:00,C00295,P00055,CH04,1,357.21,5,339.35,klarna,completed,6.99,2024,8,False
T0010553,2025-02-15 14:49:00,C01704,P00030,CH01,2,236.95,10,426.51,credit_card,completed,3.99,2025,2,False
T0010554,2024-07-01 07:35:00,C01191,P00080,CH02,1,238.96,20,191.17,klarna,completed,0.0,2024,7,False
T0010555,2024-10-31 16:47:00,C00858,P00022,CH03,1,20.11,15,17.09,bank_transfer,completed,0.0,2024,10,False
T0010556,2024-07-12 07:36:00,C00300,P00008,CH02,1,83.27,5,79.11,credit_card,completed,4.99,2024,7,False
T0010557,2025-05-02 13:10:00,C01042,P00066,CH02,1,488.17,15,414.94,paypal,completed,3.99,2025,5,False
T0010558,2024-11-05 15:15:00,C00016,P00023,CH01,1,421.11,10,379.0,bank_transfer,completed,0.0,2024,11,False
T0010560,2025-02-05 13:35:00,C01166,P00100,CH02,1,344.87,0,344.87,apple_pay,completed,6.99,2025,2,False
T0010561,2024-12-10 21:00:00,C01689,P00052,CH01,2,150.44,0,300.88,paypal,completed,6.99,2024,12,False
T0010562,2024-08-21 19:12:00,C01092,P00020,CH01,2,322.16,0,644.32,credit_card,completed,0.0,2024,8,False
T0010563,2024-09-05 19:40:00,C01283,P00085,CH03,3,45.13,0,135.39,paypal,completed,6.99,2024,9,False
T0010564,2024-09-23 19:00:00,C00490,P00105,CH01,2,346.01,0,692.02,credit_card,completed,6.99,2024,9,False
T0010565,2025-03-22 12:58:00,C01130,P00057,CH02,1,155.69,20,124.55,paypal,completed,4.99,2025,3,False
T0010567,2024-08-13 06:11:00,C00440,P00138,CH03,3,260.75,20,625.8,paypal,completed,0.0,2024,8,False
T0010568,2025-01-29 11:45:00,C00188,P00029,CH02,2,204.96,0,409.92,credit_card,completed,4.99,2025,1,False
T0010569,2024-08-09 13:43:00,C00758,P00118,CH03,3,336.16,5,958.06,paypal,completed,4.99,2024,8,False
T0010570,2025-04-08 17:52:00,C01496,P00061,CH03,2,50.09,20,80.14,apple_pay,completed,4.99,2025,4,False
T0010571,2024-08-25 12:32:00,C00800,P00021,CH01,3,60.71,10,163.92,credit_card,completed,3.99,2024,8,False
T0010572,2024-10-24 20:28:00,C01117,P00122,CH01,1,311.1,0,311.1,klarna,completed,3.99,2024,10,False
T0010574,2025-05-07 07:29:00,C01822,P00064,CH01,3,301.88,0,905.64,klarna,completed,3.99,2025,5,False
T0010577,2024-10-04 16:57:00,C01347,P00112,CH02,1,103.03,15,87.58,apple_pay,completed,0.0,2024,10,False
T0010578,2025-02-16 20:04:00,C00628,P00009,CH02,1,193.38,0,193.38,credit_card,completed,0.0,2025,2,False
T0010579,2024-08-24 19:37:00,C00984,P00043,CH04,2,92.64,10,166.75,credit_card,completed,4.99,2024,8,False
T0010580,2024-08-03 11:39:00,C01780,P00035,CH03,1,133.75,10,120.38,credit_card,completed,3.99,2024,8,False
T0010581,2025-06-01 09:08:00,C01546,P00038,CH05,3,258.62,0,775.86,credit_card,completed,3.99,2025,6,False
T0010582,2024-08-26 11:16:00,C00295,P00107,CH01,2,50.97,0,101.94,klarna,returned,0.0,2024,8,True
T0010583,2025-03-21 15:35:00,C01067,P00071,CH02,2,105.89,0,211.78,klarna,cancelled,4.99,2025,3,False
T0010584,2025-01-30 20:44:00,C00199,P00020,CH01,3,322.16,0,966.48,apple_pay,completed,0.0,2025,1,False
T0010585,2024-07-02 18:53:00,C01254,P00115,CH02,3,33.73,0,101.19,credit_card,returned,3.99,2024,7,True
T0010586,2025-05-30 19:23:00,C00543,P00082,CH03,1,19.83,0,19.83,klarna,completed,4.99,2025,5,False
T0010588,2024-07-26 08:22:00,C00794,P00103,CH02,2,456.95,10,822.51,apple_pay,completed,3.99,2024,7,False
T0010589,2025-02-07 19:28:00,C00646,P00022,CH01,1,20.11,15,17.09,credit_card,completed,4.99,2025,2,False
T0010590,2025-05-29 11:52:00,C00278,P00108,CH04,2,190.71,15,324.21,klarna,completed,3.99,2025,5,False
T0010591,2024-07-07 18:31:00,C01390,P00002,CH02,2,470.58,10,847.04,credit_card,completed,0.0,2024,7,False
T0010592,2025-03-06 16:39:00,C00585,P00050,CH01,1,43.78,20,35.02,klarna,completed,6.99,2025,3,False
T0010593,2024-09-23 21:29:00,C00537,P00114,CH03,1,65.45,5,62.18,credit_card,completed,3.99,2024,9,False
T0010595,2024-10-12 09:42:00,C01269,P00130,CH01,1,339.63,5,322.65,paypal,completed,3.99,2024,10,False
T0010596,2025-05-31 13:01:00,C00389,P00149,CH01,1,166.52,10,149.87,bank_transfer,completed,0.0,2025,5,False
T0010597,2025-02-22 14:17:00,C00004,P00007,CH01,2,182.22,20,291.55,credit_card,completed,0.0,2025,2,False
T0010599,2025-01-24 21:38:00,C00220,P00021,CH01,1,60.71,0,60.71,bank_transfer,completed,4.99,2025,1,False
T0010600,2025-03-06 13:30:00,C01932,P00089,CH02,1,377.97,5,359.07,paypal,completed,6.99,2025,3,False
T0010601,2025-03-15 17:43:00,C01415,P00074,CH02,2,182.05,0,364.1,credit_card,completed,6.99,2025,3,False
T0010602,2025-05-31 21:50:00,C00394,P00101,CH04,1,210.82,5,200.28,credit_card,completed,0.0,2025,5,False
T0010603,2024-09-07 10:46:00,C00583,P00027,CH02,2,101.05,15,171.78,klarna,completed,4.99,2024,9,False
T0010604,2025-06-13 06:10:00,C00571,P00038,CH03,2,258.62,20,413.79,credit_card,completed,3.99,2025,6,False
T0010605,2024-12-30 18:44:00,C01927,P00057,CH05,2,155.69,5,295.81,bank_transfer,completed,4.99,2024,12,False
T0010607,2024-11-20 16:35:00,C00747,P00096,CH02,1,108.12,0,108.12,credit_card,completed,6.99,2024,11,False
T0010608,2024-10-17 06:19:00,C00244,P00014,CH02,1,77.57,5,73.69,paypal,completed,3.99,2024,10,False
T0010609,2025-02-20 10:01:00,C01102,P00048,CH01,3,417.64,15,1064.98,paypal,completed,3.99,2025,2,False
T0010610,2024-08-17 19:07:00,C00596,P00135,CH02,2,90.61,20,144.98,paypal,completed,4.99,2024,8,False
T0010611,2024-09-28 18:20:00,C01388,P00085,CH03,1,45.13,20,36.1,klarna,completed,0.0,2024,9,False
T0010612,2025-02-11 07:41:00,C00242,P00104,CH01,1,332.0,0,332.0,paypal,returned,3.99,2025,2,True
T0010613,2024-07-17 17:13:00,C00304,P00097,CH03,3,414.51,20,994.82,bank_transfer,completed,3.99,2024,7,False
T0010614,2025-03-02 22:21:00,C00981,P00013,CH01,1,448.62,5,426.19,bank_transfer,completed,3.99,2025,3,False
T0010616,2025-05-04 15:56:00,C00563,P00087,CH04,1,373.8,0,373.8,credit_card,completed,3.99,2025,5,False
T0010617,2024-07-06 21:12:00,C00761,P00028,CH02,1,127.42,15,108.31,bank_transfer,completed,3.99,2024,7,False
T0010619,2024-10-15 07:07:00,C01367,P00014,CH02,1,77.57,0,77.57,klarna,completed,3.99,2024,10,False
T0010620,2025-03-07 15:54:00,C00973,P00029,CH01,1,204.96,15,174.22,credit_card,cancelled,6.99,2025,3,False
T0010621,2024-11-19 07:06:00,C01153,P00081,CH01,1,136.98,15,116.43,credit_card,completed,4.99,2024,11,False
T0010622,2024-08-14 13:52:00,C00990,P00134,CH03,1,391.65,5,372.07,klarna,completed,4.99,2024,8,False
T0010624,2025-03-30 15:13:00,C00463,P00041,CH01,1,402.8,0,402.8,credit_card,completed,4.99,2025,3,False
T0010625,2024-10-31 14:19:00,C00066,P00042,CH05,2,279.86,20,447.78,bank_transfer,completed,4.99,2024,10,False
T0010626,2025-03-16 14:44:00,C00906,P00043,CH04,2,92.64,0,185.28,paypal,completed,4.99,2025,3,False
T0010628,2024-07-03 14:27:00,C00030,P00068,CH05,3,150.18,0,450.54,bank_transfer,completed,6.99,2024,7,False
T0010629,2025-04-17 19:53:00,C00497,P00141,CH02,2,65.67,10,118.21,bank_transfer,completed,3.99,2025,4,False
T0010630,2025-02-02 21:00:00,C00831,P00050,CH03,3,43.78,0,131.34,paypal,completed,4.99,2025,2,False
T0010631,2025-05-07 10:24:00,C01024,P00028,CH03,1,127.42,10,114.68,credit_card,completed,0.0,2025,5,False
T0010633,2025-06-07 08:38:00,C01139,P00030,CH03,1,236.95,10,213.26,paypal,completed,6.99,2025,6,False
T0010634,2025-03-21 11:11:00,C01133,P00136,CH01,2,478.0,5,908.2,paypal,completed,6.99,2025,3,False
T0010635,2025-04-15 13:47:00,C00299,P00066,CH01,1,488.17,0,488.17,apple_pay,completed,6.99,2025,4,False
T0010637,2025-06-26 08:13:00,C00561,P00020,CH03,1,322.16,5,306.05,paypal,completed,0.0,2025,6,False
T0010638,2025-02-23 10:10:00,C00026,P00076,CH01,2,152.77,20,244.43,credit_card,completed,4.99,2025,2,False
T0010639,2025-01-31 18:54:00,C01197,P00117,CH01,3,39.16,20,93.98,credit_card,completed,6.99,2025,1,False
T0010640,2024-08-27 07:56:00,C00749,P00079,CH02,2,40.26,15,68.44,credit_card,completed,6.99,2024,8,False
T0010641,2024-07-22 11:22:00,C00195,P00064,CH05,1,301.88,0,301.88,credit_card,completed,3.99,2024,7,False
T0010643,2025-01-26 20:37:00,C01359,P00107,CH02,2,50.97,10,91.75,paypal,completed,4.99,2025,1,False
T0010644,2025-05-21 13:58:00,C01100,P00032,CH01,1,276.21,0,276.21,credit_card,completed,0.0,2025,5,False
T0010645,2024-12-25 15:38:00,C00304,P00103,CH03,1,456.95,0,456.95,credit_card,completed,6.99,2024,12,False
T0010646,2025-03-12 16:53:00,C01759,P00123,CH02,1,253.66,15,215.61,apple_pay,completed,3.99,2025,3,False
T0010647,2025-01-07 15:00:00,C00952,P00131,CH04,2,179.38,0,358.76,credit_card,completed,3.99,2025,1,False
T0010648,2024-09-15 22:19:00,C01525,P00112,CH01,2,103.03,0,206.06,klarna,completed,6.99,2024,9,False
T0010649,2024-09-14 11:25:00,C01114,P00036,CH03,3,481.56,0,1444.68,credit_card,completed,0.0,2024,9,False
T0010650,2025-01-09 12:42:00,C00495,P00080,CH02,1,238.96,15,203.12,klarna,completed,4.99,2025,1,False
T0010651,2024-08-13 17:41:00,C01312,P00111,CH01,2,48.83,10,87.89,credit_card,completed,0.0,2024,8,False
T0010652,2025-02-18 07:19:00,C01846,P00087,CH01,1,373.8,0,373.8,paypal,completed,4.99,2025,2,False
T0010653,2024-09-20 12:26:00,C01900,P00101,CH02,2,210.82,20,337.31,credit_card,completed,4.99,2024,9,False
T0010654,2025-04-08 21:01:00,C01577,P00063,CH02,1,406.92,0,406.92,credit_card,completed,0.0,2025,4,False
T0010655,2025-06-06 15:52:00,C01180,P00024,CH02,1,238.26,0,238.26,credit_card,completed,4.99,2025,6,False
T0010656,2024-09-13 15:28:00,C00207,P00040,CH03,1,108.96,20,87.17,paypal,completed,0.0,2024,9,False
T0010657,2024-09-18 12:48:00,C01282,P00143,CH02,1,110.2,10,99.18,credit_card,completed,6.99,2024,9,False
T0010658,2024-09-04 16:33:00,C00234,P00005,CH01,1,20.85,15,17.72,klarna,completed,6.99,2024,9,False
T0010660,2024-12-11 11:49:00,C01106,P00114,CH01,1,65.45,5,62.18,bank_transfer,completed,6.99,2024,12,False
T0010661,2025-01-04 18:34:00,C00636,P00037,CH03,1,488.35,20,390.68,paypal,completed,6.99,2025,1,False
T0010662,2025-04-02 20:58:00,C00917,P00068,CH04,1,150.18,10,135.16,paypal,completed,4.99,2025,4,False
T0010663,2025-04-24 06:34:00,C01562,P00023,CH02,3,421.11,5,1200.16,paypal,completed,4.99,2025,4,False
T0010665,2025-05-04 10:52:00,C00049,P00014,CH01,1,77.57,0,77.57,credit_card,completed,3.99,2025,5,False
T0010666,2024-08-30 06:14:00,C01721,P00051,CH05,1,394.52,15,335.34,bank_transfer,completed,4.99,2024,8,False
T0010668,2024-09-03 14:42:00,C00179,P00121,CH02,1,269.36,15,228.96,klarna,completed,3.99,2024,9,False
T0010669,2024-11-14 06:16:00,C00506,P00101,CH02,1,210.82,5,200.28,credit_card,completed,4.99,2024,11,False
T0010670,2025-02-26 12:50:00,C01401,P00058,CH02,1,136.28,0,136.28,paypal,completed,6.99,2025,2,False
T0010671,2025-01-23 12:45:00,C00553,P00085,CH03,2,45.13,0,90.26,klarna,completed,6.99,2025,1,False
T0010673,2025-05-10 12:39:00,C00286,P00098,CH01,2,171.04,0,342.08,paypal,returned,6.99,2025,5,True
T0010674,2024-10-19 09:41:00,C00766,P00065,CH01,2,397.46,0,794.92,credit_card,completed,6.99,2024,10,False
T0010675,2024-07-28 09:13:00,C01504,P00122,CH01,2,311.1,5,591.09,bank_transfer,completed,3.99,2024,7,False
T0010676,2024-10-22 09:25:00,C01981,P00086,CH01,1,96.06,5,91.26,credit_card,completed,0.0,2024,10,False
T0010677,2024-09-07 16:23:00,C01836,P00038,CH04,1,258.62,10,232.76,klarna,completed,4.99,2024,9,False
T0010679,2025-06-14 14:09:00,C00632,P00010,CH04,2,453.33,0,906.66,paypal,completed,3.99,2025,6,False
T0010680,2025-05-05 08:22:00,C00015,P00002,CH02,2,470.58,15,799.99,paypal,completed,4.99,2025,5,False
T0010681,2025-04-17 10:48:00,C00162,P00095,CH02,2,427.39,0,854.78,bank_transfer,completed,3.99,2025,4,False
T0010682,2025-02-14 17:41:00,C01365,P00135,CH02,2,90.61,20,144.98,apple_pay,completed,3.99,2025,2,False
T0010683,2025-03-17 07:19:00,C00799,P00019,CH05,1,178.81,10,160.93,paypal,completed,3.99,2025,3,False
T0010684,2025-04-04 22:23:00,C00835,P00076,CH03,3,152.77,5,435.39,bank_transfer,completed,6.99,2025,4,False
T0010685,2024-07-23 14:38:00,C01984,P00062,CH01,1,392.06,15,333.25,credit_card,completed,4.99,2024,7,False
T0010687,2025-01-26 16:31:00,C01453,P00121,CH02,1,269.36,20,215.49,paypal,completed,3.99,2025,1,False
T0010688,2025-03-19 20:37:00,C01529,P00094,CH05,2,19.28,15,32.78,apple_pay,completed,0.0,2025,3,False
T0010689,2025-02-06 16:49:00,C00212,P00084,CH02,1,159.55,15,135.62,paypal,completed,6.99,2025,2,False
T0010690,2024-07-27 10:50:00,C01695,P00057,CH03,1,155.69,0,155.69,apple_pay,completed,3.99,2024,7,False
T0010691,2024-09-15 13:12:00,C00027,P00129,CH03,1,400.17,20,320.14,credit_card,completed,0.0,2024,9,False
T0010692,2025-06-28 19:47:00,C00237,P00068,CH04,3,150.18,0,450.54,credit_card,completed,0.0,2025,6,False
T0010693,2024-08-01 21:27:00,C01945,P00066,CH04,1,488.17,0,488.17,klarna,completed,3.99,2024,8,False
T0010694,2024-09-02 19:36:00,C01730,P00085,CH01,2,45.13,0,90.26,bank_transfer,completed,0.0,2024,9,False
T0010695,2024-10-08 13:02:00,C00091,P00132,CH04,1,184.12,0,184.12,klarna,completed,3.99,2024,10,False
T0010696,2025-01-19 18:43:00,C00371,P00001,CH01,2,375.19,20,600.3,credit_card,completed,6.99,2025,1,False
T0010697,2025-02-08 08:52:00,C00554,P00061,CH01,1,50.09,5,47.59,credit_card,completed,4.99,2025,2,False
T0010698,2025-01-09 19:46:00,C00325,P00023,CH02,2,421.11,0,842.22,paypal,completed,3.99,2025,1,False
T0010699,2025-06-02 10:13:00,C00512,P00060,CH03,3,267.68,5,762.89,klarna,completed,4.99,2025,6,False
T0010700,2025-02-23 09:06:00,C01218,P00015,CH04,1,300.39,20,240.31,bank_transfer,completed,4.99,2025,2,False
T0010701,2024-07-21 22:11:00,C01048,P00008,CH02,2,83.27,0,166.54,credit_card,completed,0.0,2024,7,False
T0010702,2024-07-07 20:39:00,C00907,P00059,CH01,1,83.9,5,79.7,paypal,completed,3.99,2024,7,False
T0010703,2024-07-21 19:26:00,C01448,P00055,CH01,1,357.21,0,357.21,klarna,returned,6.99,2024,7,True
T0010704,2025-02-15 08:45:00,C01391,P00039,CH01,1,483.04,20,386.43,credit_card,completed,3.99,2025,2,False
T0010705,2025-03-10 06:25:00,C01847,P00105,CH04,1,346.01,10,311.41,apple_pay,completed,0.0,2025,3,False
T0010706,2024-07-17 12:09:00,C00374,P00020,CH01,2,322.16,0,644.32,credit_card,completed,3.99,2024,7,False
T0010707,2024-07-26 13:36:00,C00605,P00118,CH04,1,336.16,0,336.16,apple_pay,completed,3.99,2024,7,False
T0010708,2024-10-24 13:06:00,C01017,P00118,CH03,1,336.16,15,285.74,paypal,completed,3.99,2024,10,False
T0010709,2024-08-28 10:05:00,C01516,P00024,CH02,1,238.26,5,226.35,apple_pay,completed,0.0,2024,8,False
T0010710,2024-07-11 09:57:00,C01098,P00080,CH01,1,238.96,20,191.17,bank_transfer,completed,6.99,2024,7,False
T0010711,2024-09-19 19:46:00,C01377,P00028,CH01,1,127.42,5,121.05,credit_card,completed,6.99,2024,9,False
T0010713,2024-09-28 10:29:00,C00349,P00086,CH01,1,96.06,0,96.06,paypal,completed,6.99,2024,9,False
T0010714,2024-10-05 12:34:00,C00077,P00068,CH02,1,150.18,0,150.18,credit_card,completed,6.99,2024,10,False
T0010715,2025-01-10 06:32:00,C00848,P00134,CH01,2,391.65,0,783.3,bank_transfer,completed,0.0,2025,1,False
T0010716,2024-07-19 21:33:00,C00947,P00011,CH05,1,270.48,5,256.96,paypal,completed,3.99,2024,7,False
T0010718,2024-09-28 17:37:00,C01961,P00116,CH02,1,484.41,5,460.19,credit_card,completed,6.99,2024,9,False
T0010719,2024-10-03 09:27:00,C00821,P00135,CH02,1,90.61,0,90.61,apple_pay,completed,3.99,2024,10,False
T0010720,2025-05-06 07:13:00,C01912,P00026,CH03,1,393.21,0,393.21,apple_pay,cancelled,3.99,2025,5,False
T0010721,2025-04-05 18:08:00,C00785,P00010,CH01,3,453.33,15,1155.99,credit_card,completed,4.99,2025,4,False
T0010722,2025-03-12 10:00:00,C01678,P00038,CH02,1,258.62,0,258.62,credit_card,completed,4.99,2025,3,False
T0010723,2024-09-14 13:47:00,C00934,P00134,CH01,1,391.65,0,391.65,apple_pay,completed,6.99,2024,9,False
T0010724,2024-08-09 06:36:00,C01389,P00100,CH05,1,344.87,15,293.14,credit_card,completed,4.99,2024,8,False
T0010726,2024-12-03 20:04:00,C00849,P00012,CH03,2,355.85,20,569.36,klarna,completed,6.99,2024,12,False
T0010727,2024-10-04 15:38:00,C00887,P00102,CH04,1,82.93,10,74.64,klarna,completed,0.0,2024,10,False
T0010728,2025-01-21 12:04:00,C00559,P00046,CH02,1,57.89,5,55.0,credit_card,completed,0.0,2025,1,False
T0010729,2025-04-09 21:47:00,C01195,P00041,CH05,1,402.8,0,402.8,paypal,completed,3.99,2025,4,False
T0010730,2025-04-30 12:26:00,C00342,P00121,CH02,1,269.36,15,228.96,bank_transfer,completed,0.0,2025,4,False
T0010731,2024-10-17 15:25:00,C01211,P00029,CH01,2,204.96,15,348.43,paypal,completed,0.0,2024,10,False
T0010732,2025-04-30 09:20:00,C00643,P00044,CH03,3,464.18,10,1253.29,apple_pay,completed,3.99,2025,4,False
T0010733,2024-10-15 06:49:00,C01465,P00141,CH02,1,65.67,0,65.67,credit_card,completed,6.99,2024,10,False
T0010734,2025-04-26 16:40:00,C00674,P00081,CH03,2,136.98,0,273.96,paypal,completed,0.0,2025,4,False
T0010735,2024-11-16 21:15:00,C00116,P00082,CH04,3,19.83,15,50.57,credit_card,completed,3.99,2024,11,False
T0010736,2024-09-16 09:16:00,C01687,P00022,CH03,1,20.11,0,20.11,klarna,completed,3.99,2024,9,False
T0010737,2025-05-02 07:36:00,C00824,P00109,CH03,3,277.36,0,832.08,klarna,completed,3.99,2025,5,False
T0010738,2025-03-25 18:34:00,C01236,P00014,CH03,2,77.57,5,147.38,credit_card,completed,0.0,2025,3,False
T0010739,2025-02-01 14:23:00,C00759,P00136,CH02,2,478.0,10,860.4,apple_pay,completed,3.99,2025,2,False
T0010741,2024-07-11 10:59:00,C01679,P00109,CH01,1,277.36,0,277.36,apple_pay,completed,3.99,2024,7,False
T0010742,2024-10-02 14:17:00,C01406,P00145,CH05,2,419.27,10,754.69,bank_transfer,completed,3.99,2024,10,False
T0010743,2025-04-14 12:21:00,C01963,P00076,CH05,1,152.77,0,152.77,klarna,completed,0.0,2025,4,False
T0010744,2025-03-02 13:58:00,C00339,P00044,CH02,3,464.18,5,1322.91,bank_transfer,completed,6.99,2025,3,False
T0010745,2024-10-05 07:49:00,C01252,P00076,CH04,2,152.77,5,290.26,paypal,completed,4.99,2024,10,False
T0010746,2025-03-24 21:53:00,C01841,P00067,CH03,3,243.21,0,729.63,paypal,completed,6.99,2025,3,False
T0010747,2024-07-29 19:00:00,C01140,P00018,CH02,1,161.76,20,129.41,credit_card,returned,4.99,2024,7,True
T0010748,2025-01-06 20:24:00,C00681,P00105,CH05,1,346.01,10,311.41,paypal,completed,4.99,2025,1,False
T0010749,2024-11-08 10:35:00,C01460,P00094,CH01,2,19.28,5,36.63,credit_card,completed,3.99,2024,11,False
T0010750,2024-07-23 22:39:00,C01018,P00065,CH03,1,397.46,15,337.84,paypal,completed,4.99,2024,7,False
T0010752,2025-04-29 12:20:00,C00609,P00111,CH02,1,48.83,10,43.95,paypal,completed,4.99,2025,4,False
T0010753,2024-08-27 13:46:00,C01599,P00037,CH05,3,488.35,0,1465.05,klarna,completed,0.0,2024,8,False
T0010754,2025-01-19 14:41:00,C00369,P00115,CH03,2,33.73,15,57.34,klarna,returned,0.0,2025,1,True
T0010755,2025-02-13 12:59:00,C01585,P00018,CH02,1,161.76,10,145.58,klarna,completed,6.99,2025,2,False
