transaction_id,date_key,customer_key,product_key,channel_key,quantity,unit_price_eur,discount_pct,total_amount_eur,net_amount_eur,shipping_cost_eur,payment_method,status,is_return
T0015935,20250111,337,72,3,1,377.16,5,358.3,358.3,6.99,klarna,completed,False
T0015936,20241203,1583,31,4,1,277.94,10,250.15,250.15,0.0,paypal,completed,False
T0015937,20240805,183,91,4,2,97.87,15,166.38,166.38,0.0,credit_card,completed,False
T0015938,20250503,73,52,3,1,150.44,0,150.44,150.44,3.99,credit_card,cancelled,False
T0015939,20250605,1625,32,1,2,276.21,15,469.56,469.56,4.99,credit_card,completed,False
T0015941,20250205,595,107,1,1,50.97,0,50.97,50.97,0.0,paypal,completed,False
T0015942,20250304,1288,64,1,3,301.88,0,905.64,905.64,4.99,klarna,cancelled,False
T0015943,20250605,652,96,5,1,108.12,0,108.12,108.12,6.99,credit_card,completed,False
T0015944,20250520,564,137,2,1,66.63,0,66.63,66.63,6.99,klarna,completed,False
T0015945,20240826,1920,139,1,1,429.48,0,429.48,429.48,0.0,apple_pay,completed,False
T0015946,20250615,1885,15,2,1,300.39,0,300.39,300.39,0.0,bank_transfer,completed,False
T0015947,20240810,16,19,5,3,178.81,15,455.97,455.97,0.0,klarna,completed,False
T0015948,20250629,1401,62,1,2,392.06,0,784.12,784.12,4.99,bank_transfer,completed,False
T0015950,20240811,1943,9,3,1,193.38,0,193.38,193.38,4.99,credit_card,completed,False
T0015952,20250513,1570,58,1,1,136.28,10,122.65,-122.65,6.99,credit_card,returned,True
T0015953,20240710,1121,39,1,2,483.04,5,917.78,917.78,6.99,credit_card,completed,False
T0015954,20240812,1967,10,1,1,453.33,0,453.33,453.33,4.99,credit_card,completed,False
T0015955,20250218,50,2,3,1,470.58,10,423.52,423.52,0.0,credit_card,completed,False
T0015956,20250511,153,22,1,1,20.11,0,20.11,-20.11,0.0,paypal,returned,True
T0015957,20240725,1300,9,2,3,193.38,20,464.11,464.11,3.99,credit_card,completed,False
T0015958,20250123,416,46,2,1,57.89,0,57.89,57.89,0.0,credit_card,completed,False
T0015959,20240928,1683,128,2,1,255.43,20,204.34,-204.34,3.99,credit_card,returned,True
T0015960,20250306,1614,129,1,3,400.17,20,960.41,960.41,3.99,paypal,completed,False
T0015961,20250503,1793,120,4,2,127.08,0,254.16,254.16,3.99,bank_transfer,completed,False
T0015962,20250304,269,16,3,2,362.34,0,724.68,724.68,0.0,credit_card,completed,False
T0015963,20240714,1657,91,2,2,97.87,15,166.38,166.38,6.99,bank_transfer,completed,False
T0015964,20241015,430,38,1,3,258.62,0,775.86,775.86,4.99,bank_transfer,cancelled,False
T0015965,20250406,1129,34,2,1,445.99,15,379.09,379.09,3.99,credit_card,cancelled,False
T0015967,20241008,581,24,3,1,238.26,0,238.26,238.26,0.0,paypal,completed,False
T0015968,20240721,857,67,3,2,243.21,0,486.42,486.42,3.99,paypal,completed,False
T0015969,20250624,1125,118,3,1,336.16,20,268.93,268.93,0.0,credit_card,completed,False
T0015970,20240804,1080,18,1,1,161.76,10,145.58,145.58,3.99,paypal,completed,False
T0015971,20240807,1394,26,1,1,393.21,0,393.21,393.21,6.99,paypal,completed,False
T0015972,20240928,1282,24,5,1,238.26,0,238.26,238.26,6.99,paypal,completed,False
T0015973,20250430,780,90,3,2,175.36,15,298.11,298.11,6.99,bank_transfer,completed,False
T0015974,20240806,716,142,2,2,308.96,10,556.13,-556.13,3.99,bank_transfer,returned,True
T0015976,20240703,1699,21,3,1,60.71,0,60.71,60.71,3.99,credit_card,completed,False
T0015978,20250620,526,45,3,3,55.74,20,133.78,133.78,6.99,bank_transfer,completed,False
T0015979,20250627,1109,3,3,1,464.99,15,395.24,395.24,4.99,paypal,completed,False
T0015980,20250331,1658,134,2,2,391.65,0,783.3,783.3,3.99,bank_transfer,completed,False
T0015982,20241012,22,69,2,1,290.4,0,290.4,290.4,4.99,paypal,completed,False
T0015984,20241016,292,129,4,3,400.17,0,1200.51,1200.51,4.99,bank_transfer,completed,False
T0015985,20250422,86,5,4,1,20.85,0,20.85,20.85,4.99,credit_card,completed,False
T0015986,20250310,1929,137,2,1,66.63,0,66.63,66.63,3.99,credit_card,completed,False
T0015987,20240926,781,20,4,1,322.16,10,289.94,-289.94,3.99,paypal,returned,True
T0015988,20240802,2000,113,4,2,476.1,0,952.2,952.2,3.99,credit_card,completed,False
T0015989,20240921,1310,82,1,1,19.83,15,16.86,16.86,0.0,bank_transfer,completed,False
T0015990,20240719,130,10,4,1,453.33,15,385.33,385.33,0.0,credit_card,completed,False
T0015991,20250202,943,86,1,3,96.06,5,273.77,273.77,6.99,credit_card,completed,False
T0015992,20250419,306,76,3,2,152.77,0,305.54,305.54,4.99,apple_pay,completed,False
T0015993,20250210,1885,46,2,1,57.89,10,52.1,52.1,6.99,paypal,cancelled,False
T0015994,20250110,1408,4,3,3,63.89,10,172.5,172.5,0.0,klarna,completed,False
T0015995,20250218,836,62,3,1,392.06,0,392.06,392.06,6.99,bank_transfer,completed,False
T0015996,20250301,1418,3,2,3,464.99,5,1325.22,1325.22,3.99,paypal,completed,False
T0015998,20241011,640,110,3,1,442.79,5,420.65,420.65,3.99,credit_card,completed,False
T0015999,20250620,1072,24,2,2,238.26,0,476.52,476.52,3.99,apple_pay,completed,False
T0016000,20250427,1086,47,3,1,392.86,10,353.57,-353.57,3.99,credit_card,returned,True
T0016001,20250103,1546,62,1,2,392.06,10,705.71,705.71,3.99,klarna,completed,False
T0016002,20250228,816,4,1,2,63.89,10,115.0,115.0,3.99,klarna,completed,False
T0016003,20250116,1897,65,2,1,397.46,10,357.71,357.71,0.0,credit_card,completed,False
T0016005,20241024,1023,123,4,3,253.66,5,722.93,722.93,0.0,credit_card,cancelled,False
T0016006,20250622,1873,80,1,2,238.96,0,477.92,477.92,0.0,credit_card,completed,False
T0016007,20250521,1282,74,5,1,182.05,0,182.05,182.05,0.0,paypal,completed,False
T0016008,20240830,1640,88,2,1,215.19,5,204.43,204.43,4.99,paypal,completed,False
T0016009,20240809,308,20,2,3,322.16,20,773.18,773.18,0.0,credit_card,completed,False
T0016010,20241021,830,35,2,2,133.75,0,267.5,267.5,6.99,paypal,completed,False
T0016011,20240713,1432,37,2,1,488.35,5,463.93,463.93,6.99,paypal,completed,False
T0016012,20240919,1762,99,3,3,302.94,0,908.82,908.82,0.0,credit_card,completed,False
T0016013,20250213,1300,132,2,1,184.12,15,156.5,156.5,3.99,klarna,completed,False
T0016014,20250620,1038,102,5,2,82.93,5,157.57,157.57,0.0,bank_transfer,completed,False
T0016015,20240924,600,34,1,2,445.99,5,847.38,847.38,0.0,credit_card,completed,False
T0016016,20250608,284,44,2,1,464.18,0,464.18,464.18,6.99,credit_card,completed,False
T0016017,20241004,242,34,1,2,445.99,0,891.98,891.98,4.99,apple_pay,completed,False
T0016019,20241108,712,52,2,1,150.44,0,150.44,-150.44,4.99,klarna,returned,True
T0016020,20250215,1926,36,3,3,481.56,0,1444.68,1444.68,0.0,credit_card,completed,False
T0016021,20250612,811,74,4,1,182.05,0,182.05,182.05,6.99,klarna,completed,False
T0016022,20240819,1431,17,1,2,183.79,20,294.06,294.06,6.99,credit_card,completed,False
T0016023,20250217,1404,10,2,1,453.33,5,430.66,430.66,3.99,credit_card,completed,False
T0016024,20250227,1759,105,1,2,346.01,5,657.42,657.42,3.99,paypal,completed,False
T0016025,20241025,1570,17,1,2,183.79,5,349.2,349.2,3.99,bank_transfer,completed,False
T0016026,20240916,1461,83,2,2,401.4,5,762.66,762.66,3.99,credit_card,completed,False
T0016027,20240731,509,44,1,3,464.18,0,1392.54,-1392.54,3.99,credit_card,returned,True
T0016028,20240703,1295,116,4,1,484.41,0,484.41,484.41,6.99,paypal,completed,False
T0016029,20250511,1145,89,2,1,377.97,0,377.97,377.97,6.99,credit_card,completed,False
T0016031,20240722,1326,83,1,1,401.4,0,401.4,401.4,0.0,paypal,completed,False
T0016032,20240802,1133,137,1,2,66.63,5,126.6,126.6,3.99,paypal,completed,False
T0016033,20240929,94,71,3,1,105.89,0,105.89,105.89,4.99,credit_card,completed,False
T0016034,20250428,452,104,4,3,332.0,15,846.6,846.6,3.99,paypal,completed,False
T0016035,20240917,1314,137,1,3,66.63,10,179.9,179.9,0.0,paypal,completed,False
T0016036,20241015,13,57,2,1,155.69,15,132.34,132.34,0.0,apple_pay,completed,False
T0016038,20250504,521,30,3,2,236.95,0,473.9,473.9,0.0,klarna,completed,False
T0016041,20250217,310,142,3,1,308.96,0,308.96,308.96,6.99,klarna,completed,False
T0016043,20250612,1887,149,1,3,166.52,15,424.63,424.63,0.0,klarna,completed,False
T0016044,20240703,1169,16,3,1,362.34,20,289.87,289.87,3.99,apple_pay,completed,False
T0016045,20250624,538,139,2,3,429.48,20,1030.75,1030.75,3.99,paypal,completed,False
T0016046,20240715,960,147,1,1,412.33,0,412.33,412.33,6.99,apple_pay,completed,False
T0016047,20250212,1779,74,1,1,182.05,20,145.64,145.64,0.0,bank_transfer,completed,False
T0016048,20250303,161,74,5,3,182.05,10,491.54,491.54,4.99,paypal,completed,False
T0016049,20240828,221,137,2,1,66.63,15,56.64,56.64,4.99,bank_transfer,completed,False
T0016050,20250111,1519,133,1,1,303.67,0,303.67,303.67,4.99,paypal,completed,False
T0016051,20250213,1717,8,3,1,83.27,5,79.11,79.11,0.0,paypal,completed,False
T0016052,20250517,1362,139,3,1,429.48,0,429.48,429.48,6.99,credit_card,completed,False
T0016053,20250202,292,55,2,3,357.21,15,910.89,910.89,3.99,bank_transfer,completed,False
T0016054,20250406,1430,128,2,3,255.43,20,613.03,613.03,6.99,credit_card,completed,False
T0016055,20250302,514,100,1,2,344.87,0,689.74,689.74,4.99,credit_card,completed,False
T0016057,20240901,1065,139,1,2,429.48,10,773.06,773.06,3.99,apple_pay,completed,False
T0016058,20240923,1247,120,3,1,127.08,10,114.37,-114.37,3.99,credit_card,returned,True
T0016059,20241007,1690,54,2,1,108.51,0,108.51,108.51,4.99,apple_pay,completed,False
T0016061,20241011,346,119,5,1,450.47,0,450.47,450.47,0.0,credit_card,completed,False
T0016062,20241030,1771,112,3,1,103.03,5,97.88,97.88,3.99,paypal,completed,False
T0016063,20250501,449,108,1,3,190.71,5,543.52,543.52,3.99,credit_card,completed,False
T0016064,20250620,196,8,1,1,83.27,10,74.94,74.94,0.0,apple_pay,completed,False
T0016065,20240910,1035,3,1,3,464.99,15,1185.72,1185.72,6.99,paypal,completed,False
T0016066,20241026,700,55,1,3,357.21,0,1071.63,1071.63,4.99,paypal,completed,False
T0016067,20250520,906,23,2,1,421.11,0,421.11,-421.11,3.99,apple_pay,returned,True
T0016070,20240810,85,30,3,1,236.95,0,236.95,236.95,6.99,credit_card,completed,False
T0016071,20250203,1801,108,3,2,190.71,10,343.28,343.28,3.99,paypal,completed,False
T0016072,20240705,1250,80,1,3,238.96,0,716.88,716.88,3.99,klarna,completed,False
T0016073,20250222,77,39,2,3,483.04,20,1159.3,1159.3,0.0,credit_card,completed,False
T0016074,20241219,1277,92,5,2,117.46,5,223.17,223.17,4.99,paypal,completed,False
T0016078,20250418,1902,115,3,3,33.73,15,86.01,86.01,0.0,paypal,completed,False
T0016079,20250518,378,142,1,3,308.96,15,787.85,787.85,4.99,bank_transfer,completed,False
T0016081,20250202,916,148,4,1,248.55,0,248.55,248.55,3.99,paypal,completed,False
T0016082,20250419,1835,53,1,3,129.31,0,387.93,387.93,6.99,credit_card,completed,False
T0016083,20250204,1252,99,1,3,302.94,5,863.38,863.38,0.0,paypal,completed,False
T0016084,20250528,1342,119,2,3,450.47,0,1351.41,1351.41,0.0,apple_pay,cancelled,False
T0016085,20250330,1640,114,1,3,65.45,0,196.35,196.35,4.99,klarna,completed,False
T0016086,20241006,1394,28,1,2,127.42,0,254.84,254.84,6.99,paypal,completed,False
T0016087,20240809,625,61,5,2,50.09,15,85.15,85.15,3.99,apple_pay,completed,False
T0016088,20241013,63,126,2,1,179.46,20,143.57,143.57,0.0,credit_card,completed,False
T0016089,20240831,366,131,5,2,179.38,0,358.76,358.76,6.99,bank_transfer,completed,False
T0016090,20240824,531,137,2,2,66.63,15,113.27,113.27,6.99,bank_transfer,completed,False
T0016091,20250408,1342,35,2,1,133.75,0,133.75,133.75,4.99,paypal,completed,False
T0016092,20240707,580,53,2,2,129.31,0,258.62,258.62,4.99,credit_card,completed,False
T0016093,20250421,247,106,3,2,143.79,15,244.44,244.44,0.0,apple_pay,completed,False
T0016094,20241025,732,94,1,2,19.28,5,36.63,36.63,4.99,paypal,completed,False
T0016095,20250104,391,118,2,3,336.16,5,958.06,958.06,6.99,paypal,completed,False
T0016097,20250120,552,120,5,3,127.08,10,343.12,343.12,6.99,paypal,completed,False
T0016099,20250619,1880,38,5,1,258.62,0,258.62,258.62,3.99,credit_card,completed,False
T0016100,20250623,514,27,1,3,101.05,0,303.15,303.15,6.99,paypal,completed,False
T0016101,20250311,1643,38,3,1,258.62,10,232.76,232.76,0.0,credit_card,completed,False
T0016102,20240908,803,21,3,1,60.71,0,60.71,60.71,0.0,credit_card,cancelled,False
T0016103,20250426,1072,59,1,1,83.9,15,71.32,71.32,3.99,bank_transfer,completed,False
T0016104,20241124,662,21,4,1,60.71,15,51.6,51.6,0.0,credit_card,completed,False
T0016105,20241120,5,25,1,3,46.62,15,118.88,118.88,6.99,klarna,completed,False
T0016106,20250508,1387,41,3,2,402.8,0,805.6,805.6,0.0,paypal,completed,False
T0016107,20241025,875,78,1,1,23.15,10,20.84,20.84,4.99,paypal,completed,False
T0016108,20250607,1455,29,1,1,204.96,5,194.71,194.71,6.99,klarna,completed,False
T0016109,20250520,1707,51,2,1,394.52,0,394.52,394.52,0.0,paypal,completed,False
T0016110,20241014,1798,23,4,1,421.11,20,336.89,336.89,4.99,paypal,completed,False
T0016111,20241010,498,13,4,3,448.62,5,1278.57,-1278.57,3.99,bank_transfer,returned,True
T0016112,20250408,566,59,2,3,83.9,0,251.7,251.7,0.0,credit_card,cancelled,False
T0016114,20240801,1598,1,2,1,375.19,15,318.91,-318.91,4.99,credit_card,returned,True
T0016115,20250122,218,71,4,1,105.89,5,100.6,100.6,3.99,klarna,completed,False
T0016116,20250321,1426,143,1,3,110.2,0,330.6,330.6,3.99,paypal,completed,False
T0016117,20241024,1666,137,2,2,66.63,5,126.6,126.6,4.99,paypal,completed,False
T0016118,20250218,1702,19,4,2,178.81,10,321.86,321.86,0.0,paypal,completed,False
T0016119,20250201,92,20,2,1,322.16,0,322.16,322.16,6.99,bank_transfer,completed,False
T0016120,20240825,762,103,3,2,456.95,20,731.12,731.12,6.99,apple_pay,completed,False
T0016121,20240714,1158,8,4,1,83.27,5,79.11,79.11,6.99,credit_card,completed,False
T0016122,20240904,890,37,4,1,488.35,0,488.35,488.35,6.99,klarna,completed,False
T0016123,20240813,119,69,2,2,290.4,20,464.64,464.64,4.99,klarna,completed,False
T0016124,20240829,1845,129,1,2,400.17,0,800.34,800.34,0.0,bank_transfer,completed,False
T0016125,20250402,1608,121,1,1,269.36,10,242.42,242.42,3.99,paypal,completed,False
T0016126,20250213,765,3,3,2,464.99,0,929.98,929.98,4.99,klarna,completed,False
T0016127,20250624,430,146,4,1,202.84,0,202.84,202.84,4.99,credit_card,completed,False
T0016128,20250505,754,64,4,2,301.88,15,513.2,513.2,3.99,klarna,cancelled,False
T0016129,20250507,1779,21,1,2,60.71,0,121.42,121.42,3.99,paypal,completed,False
T0016130,20250204,1249,35,1,1,133.75,15,113.69,113.69,3.99,bank_transfer,completed,False
T0016132,20250529,1440,15,3,1,300.39,5,285.37,285.37,6.99,bank_transfer,completed,False
T0016133,20240713,1537,79,1,2,40.26,5,76.49,-76.49,4.99,bank_transfer,returned,True
T0016134,20250130,1026,111,4,2,48.83,10,87.89,87.89,6.99,paypal,completed,False
T0016135,20250601,832,76,1,1,152.77,0,152.77,152.77,6.99,credit_card,completed,False
T0016136,20250316,557,11,3,1,270.48,0,270.48,270.48,0.0,klarna,completed,False
T0016137,20250628,763,143,1,1,110.2,10,99.18,99.18,4.99,credit_card,completed,False
T0016138,20241214,733,49,1,2,417.03,15,708.95,-708.95,0.0,credit_card,returned,True
T0016142,20250129,839,44,1,3,464.18,0,1392.54,1392.54,0.0,bank_transfer,completed,False
T0016143,20250601,957,102,1,1,82.93,20,66.34,66.34,4.99,paypal,completed,False
T0016144,20240714,1679,60,5,1,267.68,5,254.3,254.3,0.0,bank_transfer,completed,False
T0016145,20250301,570,22,1,1,20.11,5,19.1,19.1,0.0,credit_card,completed,False
T0016147,20250228,701,16,1,2,362.34,20,579.74,579.74,4.99,credit_card,completed,False
T0016148,20241018,1626,7,2,3,182.22,10,491.99,491.99,6.99,credit_card,completed,False
T0016149,20250206,276,18,4,1,161.76,10,145.58,145.58,4.99,bank_transfer,completed,False
T0016150,20250313,1552,49,3,2,417.03,0,834.06,834.06,3.99,bank_transfer,completed,False
T0016151,20241211,730,23,4,1,421.11,5,400.05,400.05,3.99,bank_transfer,completed,False
T0016152,20240720,1800,60,2,1,267.68,20,214.14,214.14,0.0,paypal,completed,False
T0016153,20250412,1837,54,1,3,108.51,0,325.53,325.53,3.99,credit_card,completed,False
T0016154,20240811,68,92,1,1,117.46,0,117.46,117.46,4.99,klarna,completed,False
T0016155,20250523,468,89,1,2,377.97,10,680.35,680.35,6.99,paypal,completed,False
T0016156,20250113,1800,63,1,2,406.92,5,773.15,773.15,3.99,credit_card,completed,False
T0016157,20241017,927,82,1,3,19.83,20,47.59,47.59,4.99,credit_card,completed,False
T0016158,20250608,1184,126,2,1,179.46,5,170.49,170.49,3.99,credit_card,completed,False
T0016159,20240927,1570,20,4,2,322.16,5,612.1,612.1,4.99,bank_transfer,completed,False
T0016160,20250123,1372,36,4,2,481.56,10,866.81,866.81,6.99,bank_transfer,completed,False
T0016161,20250629,808,26,3,1,393.21,0,393.21,393.21,4.99,credit_card,completed,False
T0016162,20250210,1418,4,1,3,63.89,0,191.67,-191.67,3.99,paypal,returned,True
T0016163,20250611,1588,97,1,1,414.51,0,414.51,414.51,6.99,paypal,completed,False
T0016166,20241213,1626,135,5,1,90.61,20,72.49,72.49,4.99,apple_pay,completed,False
T0016167,20240904,1302,41,3,2,402.8,0,805.6,805.6,3.99,paypal,completed,False
T0016168,20250523,1477,20,3,3,322.16,15,821.51,821.51,3.99,bank_transfer,cancelled,False
T0016169,20250108,1111,145,5,2,419.27,0,838.54,838.54,3.99,paypal,completed,False
T0016170,20240705,1201,47,2,1,392.86,20,314.29,314.29,6.99,credit_card,completed,False
T0016172,20241111,440,107,2,2,50.97,0,101.94,101.94,0.0,paypal,completed,False
T0016173,20240708,1012,16,3,1,362.34,5,344.22,344.22,0.0,bank_transfer,completed,False
T0016174,20241208,659,96,2,3,108.12,0,324.36,324.36,4.99,klarna,completed,False
T0016176,20250605,568,134,2,3,391.65,0,1174.95,-1174.95,6.99,credit_card,returned,True
T0016177,20250603,1954,128,1,1,255.43,0,255.43,255.43,6.99,bank_transfer,completed,False
T0016178,20250518,130,65,1,2,397.46,10,715.43,715.43,3.99,paypal,completed,False
T0016179,20250518,962,42,1,1,279.86,15,237.88,-237.88,6.99,paypal,returned,True
T0016180,20240801,1008,113,5,2,476.1,20,761.76,761.76,3.99,credit_card,cancelled,False
T0016181,20241025,766,97,2,3,414.51,0,1243.53,1243.53,6.99,paypal,completed,False
T0016183,20250120,775,52,1,1,150.44,5,142.92,-142.92,4.99,paypal,returned,True
T0016184,20250330,311,60,2,1,267.68,0,267.68,267.68,4.99,paypal,completed,False
T0016185,20250608,1303,10,2,1,453.33,15,385.33,385.33,6.99,credit_card,completed,False
T0016186,20250527,314,73,2,3,340.12,5,969.34,969.34,6.99,paypal,completed,False
T0016187,20250124,610,68,5,2,150.18,0,300.36,300.36,6.99,credit_card,completed,False
T0016188,20240921,1779,18,1,3,161.76,20,388.22,388.22,6.99,bank_transfer,completed,False
T0016189,20240825,1762,118,1,1,336.16,10,302.54,302.54,0.0,apple_pay,completed,False
T0016190,20250116,1802,22,1,2,20.11,0,40.22,40.22,6.99,credit_card,completed,False
T0016191,20241120,109,58,1,1,136.28,0,136.28,136.28,3.99,bank_transfer,completed,False
T0016192,20241224,629,54,1,2,108.51,0,217.02,217.02,4.99,credit_card,completed,False
T0016193,20240918,1339,128,3,3,255.43,0,766.29,766.29,4.99,credit_card,completed,False
T0016194,20240711,924,78,5,1,23.15,15,19.68,19.68,0.0,credit_card,completed,False
T0016195,20240921,1997,105,1,3,346.01,0,1038.03,1038.03,0.0,klarna,completed,False
T0016196,20250305,802,52,3,1,150.44,5,142.92,142.92,6.99,credit_card,completed,False
T0016197,20250221,799,65,3,1,397.46,0,397.46,-397.46,3.99,credit_card,returned,True
T0016198,20250214,1694,36,4,2,481.56,0,963.12,963.12,3.99,credit_card,completed,False
T0016199,20240814,1421,75,4,2,206.22,10,371.2,371.2,0.0,apple_pay,completed,False
T0016200,20240709,726,137,2,1,66.63,10,59.97,59.97,4.99,paypal,completed,False
T0016201,20241031,971,132,1,2,184.12,0,368.24,368.24,6.99,credit_card,completed,False
T0016202,20240913,748,60,1,2,267.68,0,535.36,535.36,0.0,apple_pay,completed,False
T0016203,20240912,1631,39,1,3,483.04,0,1449.12,1449.12,4.99,credit_card,completed,False
T0016204,20250218,1389,105,1,2,346.01,10,622.82,622.82,4.99,bank_transfer,completed,False
T0016206,20250428,1674,47,2,3,392.86,20,942.86,942.86,0.0,credit_card,completed,False
T0016207,20250629,757,29,4,1,204.96,0,204.96,204.96,0.0,paypal,completed,False
T0016208,20250129,291,117,1,2,39.16,15,66.57,66.57,4.99,paypal,completed,False
T0016209,20250102,1254,65,3,2,397.46,0,794.92,794.92,3.99,bank_transfer,completed,False
